GAME_ID	ROLE_ID	USER_ID	ROLE_NAME	GATEWAY_ID	NATIONALITY_ID	ROLE_GENDER	ROLE_OCCUPATION	ROLE_LEVEL	ROLE_STATE	CREATE_TIME	DELETE_TIME	LAST_LOGOUT_TIME	TOTAL_ONLINE_SECOND	MONEY1	MONEY2	EXPERIENCE
146	10321224	98427381	冷酷悦衍	146104	0	1	5	4	1	2017/4/22 23:56		2017/4/23 0:01	297	0	125	2155
146	10321267	98427613	古月铭坚	146104	0	1	4	44	1	2017/4/23 0:25		2017/5/12 22:17	7510	0	392	83880
146	10321322	98428310	大长腿mm	146104	0	2	3	1	1	2017/4/23 2:22		2017/4/23 2:23	21	0	0	0
146	10321421	98429355	幻影丨然炼	146104	0	1	1	12	1	2017/4/23 6:52		2017/4/23 7:22	1819	0	50	8776
146	10321528	98429736	悲翔毅冷	146104	0	1	1	1	1	2017/4/23 7:58		2017/4/23 8:02	240	0	0	7000
146	10321578	98385590	冰之陌心	146062	0	2	3	32	1	2017/4/23 8:18		2017/4/24 19:43	4721	0	140	38539
146	10321683	98430203	丿洺雪幽玉★	146104	0	2	3	43	1	2017/4/23 9:00		2017/4/23 11:03	4621	0	150	65915
146	10321815	98430539	袁天乐	146104	0	2	3	37	1	2017/4/23 9:40		2017/4/23 10:58	4655	0	175	25871
146	10321870	98430657	霸王丨尘丽灬	146104	0	2	2	11	1	2017/4/23 9:54		2017/4/23 11:57	2176	0	0	14668
146	10322013	98431002	傲雪龍泽	146104	0	1	1	1	1	2017/4/23 10:31		2017/4/23 10:41	50	0	0	0
146	10322043	98431002	无情秋生	146104	0	1	1	1	1	2017/4/23 10:36		2017/4/23 10:36	9	0	0	0
146	10322048	98431031	东荒神君	146104	0	1	5	4	1	2017/4/23 10:37		2017/4/23 10:54	1013	0	50	7176
146	10322119	98431216	凌采乄忆依丶	146005	0	2	3	66	1	2017/4/23 10:55		2017/4/25 17:56	13996	0	648	1442690
146	10322216	98430539	沧海婉冰	146104	0	1	4	4	1	2017/4/23 11:11		2017/4/23 11:20	542	0	0	12904
146	10322530	98432124	飞雷翔天	146075	0	1	4	50	1	2017/4/23 12:28		2017/4/23 14:48	8365	0	160	404241
146	10322545	98432177	浅笑凤尚	146001	0	1	5	2	1	2017/4/23 12:33		2017/4/23 12:34	49	0	0	3200
146	10322548	98432131	丿乐兰妃风	146104	0	2	2	53	1	2017/4/23 12:33		2017/4/23 21:16	12442	0	30	208428
146	10322726	98432714	冰心疾舒つ	146104	0	1	1	2	1	2017/4/23 13:26		2017/4/23 14:01	729	0	50	3200
146	10323137	98433970	木辉普伯	146104	0	1	1	1	1	2017/4/23 15:33		2017/4/23 15:43	139	0	0	7000
146	10323218	98434200	上官美诗	146005	0	2	3	3	2	2017/4/23 15:56	2017/4/23 15:59	2017/4/23 15:58	131	0	0	100
146	10323235	98434200	陆林诗	146005	0	2	2	16	1	2017/4/23 16:00		2017/4/23 16:39	2295	0	0	8809
146	10323464	98364098	战神进堂灬	146005	0	1	5	2	1	2017/4/23 17:30		2017/4/23 17:31	67	0	0	3200
146	10323586	98435649	浮譁慈丽★	146104	0	1	1	2	1	2017/4/23 18:04		2017/4/23 18:31	1185	0	0	3200
146	10323621	98435745	半世济誉つ	146104	0	1	1	4	2	2017/4/23 18:13	2017/4/25 19:43	2017/4/23 18:38	847	0	0	12574
146	10323700	98436010	诺嘉の兴晰	146104	0	1	4	72	1	2017/4/23 18:38		2017/5/2 14:41	23867	0	50	535806
146	10323839	98436529	新游戏好玩不	146104	0	2	3	94	1	2017/4/23 19:24		2017/5/10 10:29	192247	108	10	909528
146	10323941	98437055	月影幽宛	146104	0	2	3	12	1	2017/4/23 20:13		2017/4/23 20:39	1577	0	0	19502
146	10324039	98437443	东阳歌云つ	146104	0	1	4	52	1	2017/4/23 20:48		2017/4/24 20:41	9895	0	60	177000
146	10324055	98437516	天剑无踪	146104	0	1	4	6	1	2017/4/23 20:53		2017/4/24 14:02	983	0	0	11027
146	10324253	98439017	辰慧苑菲★	146104	0	2	3	4	1	2017/4/23 23:10		2017/4/30 12:27	989	0	0	12702
146	10324277	87214301	羽？	146062	0	2	5	6	1	2017/4/23 23:29		2017/4/23 23:34	311	0	50	1355
146	10324303	98439293	凤遥の痴炼	146104	0	1	4	8	1	2017/4/23 23:48		2017/4/24 0:04	961	0	0	15611
146	10324478	98439771	美兰沁夕	146104	0	2	3	44	1	2017/4/24 1:52		2017/4/27 23:37	8944	60	435	30958
146	10324530	98439986	雪舞莹华	146104	0	2	3	46	1	2017/4/24 3:48		2017/4/24 14:40	17066	0	300	201852
146	10324563	98438270	冰雪飘莲	146104	0	2	3	1	1	2017/4/24 6:34		2017/4/24 6:35	68	0	0	0
146	10324631	98439771	兰婧洺雨★	146104	0	2	2	11	1	2017/4/24 9:56		2017/4/24 10:32	2156	60	100	14387
146	10324674	98440966	天域烈火	146104	0	1	4	4	1	2017/4/24 10:39		2017/4/24 10:50	641	0	0	12389
146	10324689	98441035	孤美适祖	146104	0	1	5	4	1	2017/4/24 10:54		2017/4/24 10:58	285	0	0	12374
146	10324690	98440966	凯康帆邑	146104	0	1	4	7	1	2017/4/24 10:54		2017/4/24 11:28	2060	0	0	15636
146	10324758	98388122	看啥呢	146001	0	1	4	1	1	2017/4/24 11:43		2017/4/24 11:49	337	0	0	0
146	10324844	98441357	妖妖梦羽	146005	0	2	3	3	1	2017/4/24 12:42		2017/4/24 12:47	340	0	50	9100
146	10324871	98441390	阿乐哥哥、	146001	0	1	4	28	1	2017/4/24 13:01		2017/4/24 19:43	2365	0	100	43849
146	10325054	98442411	剑宗玄	146104	0	1	4	3	1	2017/4/24 15:19		2017/4/24 15:24	314	0	0	5100
146	10325071	92505077	火舞琳易	146001	0	2	5	13	1	2017/4/24 15:31		2017/4/24 23:11	2723	0	50	12053
146	10325095	98442561	兮荷丶	146104	0	2	5	4	1	2017/4/24 15:51		2017/4/24 15:54	139	0	0	2149
146	10325198	98382492	追命悦盛★	146103	0	1	1	74	2	2017/4/24 16:52	2017/5/4 7:14	2017/4/30 16:06	25657	115	830	580763
146	10325202	98442883	丿剑承焚刚	146104	0	1	5	9	1	2017/4/24 16:53		2017/4/24 17:09	958	0	0	13049
146	10325203	98442888	幽雨乄清涵	146104	0	1	4	9	1	2017/4/24 16:53		2017/4/24 17:20	1405	0	50	5101
146	10325227	98442974	丿梦辉沉理灬	146104	0	1	5	4	1	2017/4/24 17:09		2017/4/24 17:15	383	0	0	12164
146	10325252	98442888	芳韵丨仙清	146005	0	1	4	1	1	2017/4/24 17:22		2017/4/24 17:22	23	0	0	0
146	10325431	98441390	此生不醒的梦	146001	0	1	5	4	2	2017/4/24 19:02	2017/4/24 20:30	2017/4/24 19:05	213	0	0	13099
146	10325433	98443628	尘弘达帆★	146104	0	1	4	7	1	2017/4/24 19:03		2017/4/24 19:14	661	0	0	14723
146	10325455	98441390	哥的传说、	146001	0	1	1	76	1	2017/4/24 19:12		2017/4/30 18:55	14850	0	925	735034
146	10325476	98443743	勇者之魂	146005	0	1	4	8	1	2017/4/24 19:24		2017/4/24 20:37	1280	0	0	5673
146	10325477	98435745	美兰谦美灬	146104	0	2	3	11	2	2017/4/24 19:25	2017/4/25 19:09	2017/4/25 18:48	2485	0	0	14378
146	10325493	98443743	★车涵俊浩	146005	0	1	5	4	1	2017/4/24 19:33		2017/4/24 19:46	759	0	0	13035
146	10325515	98435745	★尘逸志轩	146104	0	2	2	3	2	2017/4/24 19:41	2017/4/29 8:50	2017/4/24 19:45	250	0	0	5196
146	10325649	98444209	幽蘭沧温	146001	0	1	4	50	1	2017/4/24 20:28		2017/5/1 15:45	10955	0	255	40588
146	10325675	98441390	天亮以后	146001	0	2	2	6	1	2017/4/24 20:36		2017/4/24 20:40	236	0	0	1452
146	10325709	98444382	慧文宜畅	146104	0	2	3	10	1	2017/4/24 20:56		2017/4/25 10:24	948	0	0	7480
146	10326060	98445668	尹の千殇	146104	0	1	1	8	1	2017/4/25 0:51		2017/4/25 0:59	485	0	50	5632
146	10326148	94637303	轻疯丷	146101	0	2	5	33	1	2017/4/25 3:29		2017/4/25 4:38	4128	0	186	18400
146	10326302	98446998	duongvip	146101	0	1	4	2	2	2017/4/25 9:26	2017/4/27 13:34	2017/4/27 9:28	133	0	0	3200
146	10326304	98447008	朝仙无涯	146104	0	1	1	47	1	2017/4/25 9:30		2017/4/30 19:17	6727	0	369	376857
146	10326359	98438270	白衣翩翩归？	146105	0	2	2	18	1	2017/4/25 10:12		2017/4/25 10:42	1588	0	50	4384
146	10326452	98447777	莲婧婉兮	146092	0	2	3	1	1	2017/4/25 10:59		2017/4/25 11:01	97	0	0	0
146	10326480	98447974	丿葬一世情缘	146101	0	1	4	93	1	2017/4/25 11:25		2017/5/5 1:25	140476	7	110	7628720
146	10326605	98445668	尹灬千殇	146105	0	1	4	15	1	2017/4/25 12:41		2017/4/25 13:13	1902	0	150	16061
146	10326649	98445668	百草灬归云	146105	0	2	2	67	1	2017/4/25 13:15		2017/4/27 8:23	96626	38	938	1967367
146	10326759	98449571	菰煋の风吉	146105	0	1	1	1	1	2017/4/25 14:01		2017/4/25 14:04	126	0	0	0
146	10327040	98451029	方雨の太可	146105	0	1	4	23	1	2017/4/25 16:55		2017/5/2 1:23	6770	0	260	21044
146	10327246	98447008	浮咏艺盈丶	146104	0	1	5	8	1	2017/4/25 18:37		2017/4/25 18:49	761	0	0	10737
146	10327307	98435745	★琳欣炫萍灬	146104	0	2	3	11	1	2017/4/25 19:10		2017/4/25 19:39	1754	0	0	14309
146	10327377	98452563	斩痕棋翔つ	146105	0	1	1	14	1	2017/4/25 19:43		2017/4/26 1:40	3816	0	160	25042
146	10327378	98435745	浩星天渺	146104	0	1	4	4	1	2017/4/25 19:43		2017/4/25 19:48	273	0	0	2221
146	10327613	98453688	嘉峰彭启	146105	0	1	4	18	1	2017/4/25 21:24		2017/4/25 22:07	2608	0	150	2817
146	10327726	98453688	晋阁教佳	146105	0	1	5	6	1	2017/4/25 22:08		2017/4/25 22:23	916	0	50	1299
146	10327729	98454129	苏慧晓素	146105	0	2	3	54	1	2017/4/25 22:10		2017/5/13 7:21	8974	0	790	36630
146	10327744	98453688	专属の苏映つ	146104	0	2	3	53	1	2017/4/25 22:24		2017/5/9 11:03	10285	0	479	317426
146	10327825	98454710	欧阳瑾寒	146105	0	1	5	22	1	2017/4/25 23:20		2017/4/26 9:25	4812	0	100	26822
146	10327838	98454859	龙丘乄仁津丶	146105	0	1	5	73	1	2017/4/25 23:34		2017/5/2 19:10	22918	58	1137	1011217
146	10327891	98455091	落薇妙唯	146105	0	2	3	40	1	2017/4/26 0:07		2017/4/27 9:19	6189	0	200	60907
146	10327968	98445066	凡辰沫柔丶	146104	0	2	3	4	2	2017/4/26 0:56	2017/5/4 14:53	2017/4/26 1:01	291	0	0	12805
146	10328328	98453688	冠亭过客	146104	0	1	1	12	1	2017/4/26 8:05		2017/4/28 11:10	1226	0	150	20341
146	10328459	98456935	尨城储凤	146105	0	1	5	62	1	2017/4/26 10:30		2017/4/27 19:03	60910	0	371	249657
146	10328494	98457031	聊无梦	146090	0	1	4	25	1	2017/4/26 10:59		2017/4/26 11:54	3042	60	88	31108
146	10328528	98457057	断魂方和	146092	0	1	1	1	2	2017/4/26 11:45	2017/4/26 11:49	2017/4/26 11:45	33	0	0	0
146	10328658	98457632	逍遥他baba	146105	0	1	4	12	1	2017/4/26 13:22		2017/4/26 14:01	2330	0	50	19315
146	10328730	98457956	雷成格钧	146105	0	1	4	10	1	2017/4/26 14:47		2017/4/26 15:57	2065	0	20	7450
146	10328960	98344292	﹏踏雪无痕╰	146105	0	1	5	78	1	2017/4/26 17:22		2017/4/28 23:35	38004	155	191	2486408
146	10329026	80291663	七月夜雨	146002	0	1	4	6	1	2017/4/26 17:54		2017/4/26 18:01	433	0	20	11089
146	10329031	98458803	焚程自由	146105	0	1	4	35	1	2017/4/26 17:58		2017/4/27 17:22	6092	0	200	25465
146	10329032	98458798	轻舞依唯	146105	0	2	2	1	1	2017/4/26 17:59		2017/4/26 17:59	10	0	0	0
146	10329041	98458798	花落语寒	146002	0	2	2	6	1	2017/4/26 18:07		2017/4/26 18:13	373	0	0	1485
146	10329058	98458798	★萧诗诗	146104	0	2	3	3	1	2017/4/26 18:17		2017/4/26 18:26	546	0	0	5100
146	10329130	98459002	闇殺の夜灬姬	146104	0	2	2	1	2	2017/4/26 18:56	2017/4/26 19:03	2017/4/26 19:00	232	0	0	7000
146	10329162	98459002	闇夜の殺灬姬	146099	0	2	2	14	1	2017/4/26 19:08		2017/4/27 3:11	2615	0	50	25188
146	10329203	98459253	★翠文威湃	146005	0	1	1	1	1	2017/4/26 19:25		2017/4/26 19:28	167	0	0	0
146	10329412	98398240	洛弦泽珠	146104	0	2	5	14	1	2017/4/26 21:03		2017/4/26 21:16	796	11	50	9987
146	10329435	98424108	丿艾凡夏鸣	146098	0	1	1	25	1	2017/4/26 21:17		2017/4/26 22:09	3070	0	300	8853
146	10329759	98461336	何人共与醉????	146105	0	1	5	15	1	2017/4/27 2:04		2017/4/27 2:27	1392	0	20	3166
146	10330038	98461823	★缘承夏实	146105	0	1	4	17	1	2017/4/27 8:21		2017/4/27 13:55	1570	0	50	5817
146	10330438	98458803	至尊羽晨	146105	0	1	5	1	1	2017/4/27 12:17		2017/4/27 12:24	373	0	0	7000
146	10330453	98462470	亡灵乄战东	146105	0	1	5	35	1	2017/4/27 12:26		2017/4/28 11:57	5800	0	17	27282
146	10330492	60051334	天道丨黛芝灬	146105	0	2	2	2	1	2017/4/27 12:43		2017/4/27 22:12	228	0	50	3200
146	10330507	98462485	一叶扁舟渡生	146105	0	1	4	43	1	2017/4/27 12:49		2017/4/27 15:41	8473	0	180	117294
146	10330548	98462604	峰赫丨望飞	146105	0	1	4	2	1	2017/4/27 13:10		2017/4/27 13:24	846	0	0	3200
146	10330598	98462686	duongvippk	146101	0	1	4	14	1	2017/4/27 13:38		2017/4/27 17:34	2224	0	0	12210
146	10330630	98462801	鸿才定振	146105	0	1	4	48	1	2017/4/27 14:10		2017/4/28 20:28	17002	0	30	80298
146	10330753	98463113	lllll	146105	0	2	2	7	1	2017/4/27 15:45		2017/4/27 16:00	903	0	49	14952
146	10330883	98463402	冰凌丨育琢	146105	0	1	4	6	1	2017/4/27 17:00		2017/4/27 17:24	511	0	0	1224
146	10330914	98463432	平轩魂文	146105	0	1	4	6	1	2017/4/27 17:09		2017/4/27 17:18	527	0	75	11136
146	10330969	98462470	★普弘果全★	146105	0	1	4	77	1	2017/4/27 17:31		2017/5/7 16:34	30265	0	737	3933619
146	10331211	98382492	独孤浩南	146101	0	1	1	14	1	2017/4/27 19:09		2017/4/27 22:12	1372	60	258	16744
146	10331321	98464212	艾凡贞贞	146105	0	1	1	25	1	2017/4/27 19:56		2017/4/27 21:04	3959	0	175	15282
146	10331353	98464278	萧轩裕容	146105	0	1	1	2	1	2017/4/27 20:09		2017/4/27 20:13	230	0	0	3200
146	10331516	98464542	兰苏莹夏	146002	0	2	3	1	1	2017/4/27 20:55		2017/4/27 20:59	234	0	0	0
146	10331556	98341401	泽米基斯玖蕴	146097	0	2	3	10	1	2017/4/27 21:01		2017/4/27 21:23	1323	0	50	15040
146	10331609	98436529	冰夜归修	146104	0	1	1	94	1	2017/4/27 21:09		2017/5/10 20:31	104035	122	120	10371554
146	10331784	98464775	傲天乄美旋	146105	0	2	3	10	1	2017/4/27 21:30		2017/4/27 21:44	846	0	0	7162
146	10331786	98464774	yurkyo	146105	0	2	5	4	1	2017/4/27 21:30		2017/4/27 21:36	338	0	0	2182
146	10331861	98464832	颩雲宜军	146105	0	1	5	2	1	2017/4/27 21:40		2017/4/27 21:42	118	0	0	3200
146	10331920	98344292	踏雪无痕丶隠	146105	0	1	4	1	1	2017/4/27 21:46		2017/4/27 21:49	155	128	50	7000
146	10331935	98464852	秋殇？别恋	146101	0	2	2	1	1	2017/4/27 21:48		2017/4/27 21:53	300	0	0	0
146	10332126	98382492	绝神の笛凯	146105	0	1	1	50	1	2017/4/27 22:13		2017/4/28 16:13	19916	7	0	161116
146	10332134	60051334	千弦乄依	146104	0	2	2	4	1	2017/4/27 22:14		2017/4/27 22:19	174	0	400	2182
146	10332157	98465125	关龙古舟灬	146105	0	1	4	1	1	2017/4/27 22:17		2017/4/27 22:17	33	0	0	0
146	10332168	98465125	演绎轮回、	146105	0	1	4	76	1	2017/4/27 22:19		2017/5/2 14:47	95642	1	540	2144155
146	10332278	98464832	飞龙致正	146105	0	1	4	7	1	2017/4/27 22:34		2017/4/28 13:39	969	0	0	15055
146	10332958	98466009	断魂乄庄寻	146103	0	1	1	1	1	2017/4/28 1:01		2017/4/28 1:04	179	0	0	7000
146	10333113	98466202	月眉兒	146105	0	2	2	7	1	2017/4/28 2:13		2017/4/29 1:13	1238	0	0	7030
146	10333418	98466515	巅峯怀敏	146105	0	1	5	12	1	2017/4/28 6:16		2017/4/28 6:33	1007	0	0	2052
146	10333555	98466569	just4u	146105	0	1	1	4	1	2017/4/28 7:25		2017/4/28 7:29	248	0	0	12349
146	10333597	98466687	断魂乄英发	146105	0	1	4	4	1	2017/4/28 7:48		2017/4/28 7:58	598	0	50	12174
146	10333765	98466891	锋城の贤泽つ	146002	0	1	4	6	1	2017/4/28 9:08		2017/4/28 9:14	371	0	50	11124
146	10333872	98467029	西心润	146105	0	1	4	12	1	2017/4/28 9:55		2017/4/28 10:28	1896	0	50	9189
146	10333899	98467079	从南到北是你	146105	0	1	5	15	1	2017/4/28 10:09		2017/4/28 11:32	4774	0	50	21952
146	10333941	98467131	云歌啸漫	146005	0	1	1	8	1	2017/4/28 10:25		2017/4/28 15:33	2515	0	0	6989
146	10334078	98467322	laode	146105	0	1	4	14	1	2017/4/28 11:14		2017/4/28 12:23	1971	0	80	12269
146	10334789	98468063	寒洛倩冰つ	146105	0	2	5	8	1	2017/4/28 14:12		2017/5/1 10:36	902	0	0	5476
146	10334887	98454710	捷影	146105	0	2	3	68	1	2017/4/28 14:34		2017/5/3 10:20	19692	0	1120	1903075
146	10335147	98467131	九辰荣南	146002	0	1	1	10	1	2017/4/28 15:35		2017/4/28 16:45	3880	0	0	9532
146	10335276	98468561	小迷妹	146105	0	2	3	16	1	2017/4/28 16:05		2017/4/28 16:31	1548	0	20	22783
146	10335434	98468720	落花明旭灬	146105	0	1	1	10	2	2017/4/28 16:39	2017/4/28 21:32	2017/4/28 16:54	897	0	0	3099
146	10335531	98468720	流年亦雪	146105	0	2	5	43	1	2017/4/28 16:57		2017/4/29 21:41	7551	0	150	7986
146	10335732	98468958	传说庆笑	146105	0	1	5	17	1	2017/4/28 17:32		2017/4/28 18:04	1901	0	80	5550
146	10335973	98469199	殘陽丨格容	146105	0	1	4	4	1	2017/4/28 18:12		2017/4/28 18:16	241	0	0	2152
146	10336328	98464278	高诺进邦灬	146001	0	1	1	14	1	2017/4/28 19:00		2017/4/28 19:57	2481	0	0	17335
146	10336560	98469650	彩云至尊	146105	0	1	4	4	1	2017/4/28 19:30		2017/4/28 19:35	259	0	0	7155
146	10336602	98469650	彩云至尊王。	146105	0	1	5	2	1	2017/4/28 19:36		2017/4/28 19:37	48	0	0	3200
146	10336665	98469731	欧阳の夏丹	146105	0	2	2	66	2	2017/4/28 19:44	2017/5/7 8:58	2017/4/29 0:05	13747	8	573	248949
146	10337355	98411332	一下相信你	146005	0	2	2	1	1	2017/4/28 20:57		2017/4/28 21:00	171	0	0	7000
146	10337368	98470274	倪大哥	146105	0	1	4	37	1	2017/4/28 20:59		2017/4/29 22:31	18229	0	20	52345
146	10337790	98470771	叶落祥彬丶	146105	0	1	1	11	1	2017/4/28 21:52		2017/4/29 10:02	1963	0	50	14441
146	10337801	98470772	丿城羽千万	146105	0	1	5	15	1	2017/4/28 21:54		2017/4/29 0:00	2660	0	0	2989
146	10338329	98469731	欧阳？夏丹	146105	0	2	2	7	2	2017/4/28 23:38	2017/5/4 12:46	2017/4/28 23:46	518	8	48	15170
146	10338534	98472126	祖钧の萢萢★	146105	0	1	5	8	1	2017/4/29 0:33		2017/4/29 0:42	537	0	50	5528
146	10338816	98473468	焚碧佳建	146105	0	1	1	51	1	2017/4/29 3:58		2017/4/29 6:34	9351	0	110	45833
146	10338844	98473648	妍雅莹蔓	146105	0	2	5	30	1	2017/4/29 4:26		2017/4/29 5:35	4091	0	130	23354
146	10338927	98473648	灵宛明音つ	146105	0	2	3	8	1	2017/4/29 5:36		2017/4/29 5:46	599	0	0	10899
146	10338936	98473648	阳勇策庆	146104	0	1	1	6	1	2017/4/29 5:47		2017/4/29 5:53	385	0	0	5977
146	10339036	98474453	洛夜晨落	146105	0	1	4	1	1	2017/4/29 6:43		2017/4/29 6:45	99	0	0	0
146	10339058	98474515	芳婉莉芯	146002	0	2	5	46	1	2017/4/29 6:58		2017/4/29 10:14	8570	0	40	256273
146	10339080	98474572	毁灭怀俊	146105	0	1	4	3	1	2017/4/29 7:08		2017/4/29 7:35	1622	0	50	1096
146	10339270	98474627	傲雪碧玺	146001	0	1	1	19	1	2017/4/29 8:19		2017/4/30 10:19	4163	0	0	21624
146	10339348	98435649	允臣靖靖	146001	0	1	5	10	2	2017/4/29 8:39	2017/4/29 11:42	2017/4/29 11:38	4803	0	0	7540
146	10339386	98435745	玉石儿	146104	0	2	3	10	1	2017/4/29 8:52		2017/4/29 9:22	1760	0	100	7543
146	10339430	98475298	★幽冥滨尚	146105	0	1	4	61	1	2017/4/29 9:04		2017/5/1 11:14	42701	0	276	187567
146	10339449	98475390	云菲丨依辰丶	146105	0	2	2	54	1	2017/4/29 9:16		2017/5/2 23:34	8489	0	520	153965
146	10339590	98470771	★皇甫鸣祥	146105	0	1	4	8	1	2017/4/29 10:04		2017/4/29 10:33	1751	0	0	5063
146	10339612	98475930	飄逸千紫	146106	0	1	5	14	1	2017/4/29 10:13		2017/4/29 10:29	977	0	40	10213
146	10339734	98473648	流水逸轩	146104	0	2	2	6	1	2017/4/29 10:56		2017/4/29 11:06	622	0	150	11333
146	10339766	98473648	霸王丨彭旋★	146105	0	1	1	45	1	2017/4/29 11:07		2017/4/29 12:44	5796	0	230	192021
146	10339840	98476588	枕边的辉煌	146106	0	1	5	6	1	2017/4/29 11:23		2017/4/29 11:38	884	0	0	11131
146	10339860	98476694	逍遙愉柠	146106	0	1	1	5	1	2017/4/29 11:33		2017/4/29 13:40	568	0	0	6922
146	10339885	98435649	★菲浩仙羽つ	146001	0	1	5	2	1	2017/4/29 11:42		2017/4/29 12:04	346	0	0	7209
146	10339929	98476935	悠然心唯つ	146106	0	2	3	15	1	2017/4/29 11:58		2017/4/29 12:42	2536	0	75	22177
146	10340047	98477398	忌枫飞伊	146106	0	1	1	34	1	2017/4/29 12:43		2017/4/29 19:42	4870	0	225	20925
146	10340150	98477644	梦辰柠琦	146005	0	2	5	70	1	2017/4/29 13:09		2017/5/5 21:26	16684	0	119	2286175
146	10340174	98477669	戎马关山北。	146106	0	2	5	11	1	2017/4/29 13:14		2017/4/29 13:32	1050	0	40	4230
146	10340184	98477733	血色苑音	146106	0	2	2	11	1	2017/4/29 13:19		2017/4/29 13:39	1206	0	0	4493
146	10340263	98477925	皇族寒靖	146106	0	1	5	6	1	2017/4/29 13:46		2017/4/29 13:52	386	0	50	1202
146	10340267	98467131	美辰诺俊	146002	0	1	4	8	1	2017/4/29 13:46		2017/4/29 14:12	1591	0	0	10919
146	10340276	98477956	圣天战龙	146106	0	1	5	45	1	2017/4/29 13:50		2017/4/29 16:36	8700	0	320	135452
146	10340304	98478035	丿古月祖果	146106	0	1	5	53	1	2017/4/29 13:56		2017/5/1 12:25	12404	0	0	39392
146	10340392	98478270	韵幽吉奥	146098	0	1	1	11	1	2017/4/29 14:25		2017/4/29 14:51	1537	0	0	4607
146	10340408	98478295	紫云苑莉	146106	0	2	2	31	1	2017/4/29 14:29		2017/5/6 16:13	12368	0	103	48822
146	10340537	98467079	渺渺つ盼兮	146106	0	1	4	3	2	2017/4/29 15:02	2017/4/29 15:06	2017/4/29 15:05	188	0	0	9100
146	10340553	98478597	火舞妹语丶	146106	0	2	3	1	1	2017/4/29 15:07		2017/4/29 15:07	40	0	0	7000
146	10340581	98467079	朝暮つ执兮	146106	0	1	4	37	1	2017/4/29 15:15		2017/4/29 16:50	5265	0	100	31318
146	10340717	98479000	小凡zx	146005	0	1	4	11	1	2017/4/29 15:59		2017/4/30 16:10	919	0	100	14434
146	10340725	98479021	安雨悲日	146106	0	1	4	13	1	2017/4/29 16:01		2017/4/30 11:02	1618	0	0	7707
146	10340828	98479268	兴朝储学	146106	0	1	1	18	1	2017/4/29 16:28		2017/4/29 19:04	4071	0	40	4568
146	10340835	98479291	tk~童话	146077	0	1	5	5	1	2017/4/29 16:31		2017/4/29 16:40	535	0	0	6527
146	10340850	98479313	洛弦艺淑	146002	0	2	3	1	1	2017/4/29 16:34		2017/4/29 16:34	25	0	0	0
146	10340860	98479313	圣莲浅曦	146002	0	2	3	17	1	2017/4/29 16:36		2017/4/29 20:08	3121	0	0	6113
146	10340877	98479371	★景幽咏少灬	146106	0	1	1	14	1	2017/4/29 16:41		2017/4/29 17:15	2055	0	0	12276
146	10340893	98479395	狂剑乄教白	146106	0	1	4	69	1	2017/4/29 16:43		2017/5/13 17:45	15545	0	1905	878600
146	10340974	98479632	碧雪灵琴	146002	0	2	3	9	1	2017/4/29 17:12		2017/4/29 17:26	830	0	0	5214
146	10340998	98479586	夜离忧	146106	0	1	4	15	1	2017/4/29 17:17		2017/4/29 17:53	2070	0	50	16604
146	10341095	98479913	轻狂书生1979	146106	0	1	1	57	1	2017/4/29 17:39		2017/4/29 23:07	15524	58	286	75384
146	10341254	98480330	浩然の沉章	146106	0	1	5	3	1	2017/4/29 18:21		2017/4/29 19:28	4014	0	0	5100
146	10341383	98480763	丿东梦莺悠	146106	0	2	3	14	1	2017/4/29 19:09		2017/4/29 19:41	1880	0	0	10227
146	10341432	98480911	音芬馨尘	146106	0	2	3	32	1	2017/4/29 19:28		2017/4/30 5:45	6405	0	100	47013
146	10341434	98480894	洋疾飞影	146098	0	1	4	6	1	2017/4/29 19:29		2017/4/29 19:47	1018	0	100	1414
146	10341508	98481179	清风秉沉★	146106	0	1	5	10	1	2017/4/29 19:55		2017/4/29 20:08	792	0	80	14798
146	10341545	98481263	莫忘楓湘	146101	0	2	5	15	1	2017/4/29 20:07		2017/5/2 17:38	3490	0	248	6597
146	10341857	98482255	高魂乄洲湃つ	146106	0	1	5	51	1	2017/4/29 21:34		2017/4/30 21:44	11093	58	51	73651
146	10341995	98475390	端木卿灵	146105	0	2	3	22	1	2017/4/29 22:15		2017/4/29 22:49	2022	0	90	21355
146	10342010	98482696	凤舞乄灭名	146106	0	1	4	10	1	2017/4/29 22:21		2017/4/29 22:50	1414	0	50	3295
146	10342011	98482751	逍遙乄仁乌	146106	0	1	1	9	1	2017/4/29 22:21		2017/4/29 22:35	823	0	0	4980
146	10342012	98482744	寒仙梦松	146105	0	2	3	7	1	2017/4/29 22:22		2017/5/13 13:46	4349	0	250	16424
146	10342013	98482758	风雪柠英灬	146106	0	2	3	3	1	2017/4/29 22:22		2017/4/30 8:31	1541	0	48	9140
146	10342101	98475390	寒笙沁月	146105	0	2	5	5	2	2017/4/29 22:52	2017/4/29 23:09	2017/4/29 23:08	968	0	0	6330
146	10342151	98483230	毀滅尧琳	146106	0	1	4	14	1	2017/4/29 23:11		2017/4/29 23:34	1341	0	50	10491
146	10342211	98483486	★kim	146106	0	1	4	4	1	2017/4/29 23:36		2017/4/29 23:44	479	0	0	13077
146	10342221	98483539	1stiiiii	146106	0	1	4	14	1	2017/4/29 23:41		2017/5/8 22:08	2005	0	253	19979
